id_oportunidade,id_vendedor,id_empresa,id_produto,data,ano,trimestre,estagio,valor
4136,15,5,1,2023-12-24,2023,4,Lead,4897.84
4137,15,23,3,2023-12-24,2023,4,Lead,27703.67
4138,15,14,2,2023-12-24,2023,4,Pipeline,13049.47
4139,16,22,1,2023-12-24,2023,4,Closed,5336.54
4140,16,23,3,2023-12-24,2023,4,Commit,23025.46
4141,16,12,1,2023-12-24,2023,4,Commit,5312.36
4142,16,2,1,2023-12-24,2023,4,Lead,4690.17
4143,16,13,1,2023-12-24,2023,4,Commit,5607.25
4144,16,13,1,2023-12-24,2023,4,Commit,4927.01
4145,1,23,2,2023-12-31,2023,4,Lead,11169.16
4146,1,25,2,2023-12-31,2023,4,Pipeline,14198.71
4147,1,28,3,2023-12-31,2023,4,Commit,21839.62
4148,1,16,1,2023-12-31,2023,4,Closed,4831.6
4149,1,8,2,2023-12-31,2023,4,Lead,13844.25
4150,2,7,3,2023-12-31,2023,4,Pipeline,22778.62
4151,2,1,3,2023-12-31,2023,4,Lead,20384.49
4152,2,20,3,2023-12-31,2023,4,Lead,23429.63
4153,2,25,2,2023-12-31,2023,4,Lead,10102.07
4154,2,22,3,2023-12-31,2023,4,Lead,21478.06
4155,2,9,3,2023-12-31,2023,4,Commit,27440.52
4156,2,19,3,2023-12-31,2023,4,Lead,25287.35
4157,3,24,3,2023-12-31,2023,4,Lead,27697.12
4158,3,18,1,2023-12-31,2023,4,Pipeline,5438.21
4159,3,2,2,2023-12-31,2023,4,Pipeline,13227.71
4160,3,21,2,2023-12-31,2023,4,Lead,11555.21
4161,3,30,1,2023-12-31,2023,4,Pipeline,5756.47
4162,3,8,2,2023-12-31,2023,4,Closed,12522.05
4163,3,9,2,2023-12-31,2023,4,Commit,10669.92
4164,4,22,3,2023-12-31,2023,4,Commit,28167.36
4165,4,17,3,2023-12-31,2023,4,Lead,22653.66
4166,4,15,1,2023-12-31,2023,4,Lead,5904.02
4167,4,3,1,2023-12-31,2023,4,Lead,4860.02
4168,4,14,2,2023-12-31,2023,4,Pipeline,13917.57
4169,5,25,3,2023-12-31,2023,4,Commit,27327.5
4170,5,22,3,2023-12-31,2023,4,Commit,27689.01
4171,5,18,1,2023-12-31,2023,4,Pipeline,5160.35
4172,6,30,2,2023-12-31,2023,4,Commit,13705.12
4173,6,18,2,2023-12-31,2023,4,Pipeline,11177.22
4174,6,3,3,2023-12-31,2023,4,Lead,26850.84
4175,6,1,2,2023-12-31,2023,4,Pipeline,14143.58
4176,6,9,1,2023-12-31,2023,4,Lead,5498.82
4177,6,14,1,2023-12-31,2023,4,Pipeline,5343.62
4178,6,6,1,2023-12-31,2023,4,Closed,4408.19
4179,7,18,1,2023-12-31,2023,4,Commit,4577.56
4180,7,5,3,2023-12-31,2023,4,Pipeline,20685.9
4181,7,8,1,2023-12-31,2023,4,Commit,4006.66
4182,7,9,1,2023-12-31,2023,4,Commit,5588.85
4183,7,4,1,2023-12-31,2023,4,Lead,4902.58
4184,8,22,3,2023-12-31,2023,4,Pipeline,21220.98
4185,8,26,3,2023-12-31,2023,4,Lead,20832.68
4186,8,7,1,2023-12-31,2023,4,Lead,4775.76
4187,8,30,3,2023-12-31,2023,4,Closed,27253.15
4188,8,3,3,2023-12-31,2023,4,Commit,27933.1
4189,8,17,1,2023-12-31,2023,4,Lead,4684.2
4190,8,30,3,2023-12-31,2023,4,Pipeline,24786.9
4191,9,25,1,2023-12-31,2023,4,Lead,4778.56
4192,9,26,2,2023-12-31,2023,4,Lead,12059.61
4193,9,21,2,2023-12-31,2023,4,Lead,10512.69
4194,9,3,2,2023-12-31,2023,4,Commit,13189.12
4195,9,30,3,2023-12-31,2023,4,Lead,26570.26
4196,10,21,3,2023-12-31,2023,4,Commit,23872.76
4197,10,15,2,2023-12-31,2023,4,Lead,9801.43
4198,10,22,1,2023-12-31,2023,4,Lead,4710.84
4199,10,27,2,2023-12-31,2023,4,Pipeline,11594.56
4200,10,3,1,2023-12-31,2023,4,Closed,5724.01
4201,10,18,1,2023-12-31,2023,4,Commit,5189.3
4202,11,18,3,2023-12-31,2023,4,Lead,24943.45
4203,11,26,3,2023-12-31,2023,4,Commit,21197.53
4204,11,8,1,2023-12-31,2023,4,Commit,5276.16
4205,12,28,3,2023-12-31,2023,4,Commit,22934.51
4206,12,5,1,2023-12-31,2023,4,Lead,4600.41
4207,12,5,3,2023-12-31,2023,4,Lead,23795.81
4208,12,3,2,2023-12-31,2023,4,Lead,11577.74
4209,12,24,3,2023-12-31,2023,4,Lead,24982.87
4210,13,11,2,2023-12-31,2023,4,Lead,14310.02
4211,13,30,1,2023-12-31,2023,4,Commit,5739.01
4212,13,12,3,2023-12-31,2023,4,Pipeline,28515.7
4213,13,11,1,2023-12-31,2023,4,Lead,4528.4
4214,13,7,2,2023-12-31,2023,4,Commit,10476.57
4215,14,27,1,2023-12-31,2023,4,Lead,4553.03
4216,14,3,3,2023-12-31,2023,4,Commit,29129.73
4217,14,23,3,2023-12-31,2023,4,Pipeline,25773.62
4218,14,10,3,2023-12-31,2023,4,Lead,25523.67
4219,14,2,1,2023-12-31,2023,4,Commit,5504.6
4220,14,22,2,2023-12-31,2023,4,Closed,11616.82
4221,14,3,2,2023-12-31,2023,4,Lead,9849.86
4222,15,2,3,2023-12-31,2023,4,Lead,28914.02
4223,15,4,2,2023-12-31,2023,4,Commit,11548.75
4224,15,29,2,2023-12-31,2023,4,Lead,14110.35
4225,16,30,1,2023-12-31,2023,4,Lead,4370.26
4226,16,26,3,2023-12-31,2023,4,Commit,21038.74
4227,16,5,1,2023-12-31,2023,4,Pipeline,5457.5
4228,16,22,1,2023-12-31,2023,4,Commit,5644.35
4229,1,17,1,2024-01-07,2024,1,Closed,4010.57
4230,1,27,2,2024-01-07,2024,1,Pipeline,13103.29
4231,1,14,1,2024-01-07,2024,1,Pipeline,4475.82
4232,1,27,1,2024-01-07,2024,1,Pipeline,4776.88
4233,1,19,3,2024-01-07,2024,1,Lead,21362.11
4234,1,8,2,2024-01-07,2024,1,Closed,10980.78
4235,1,14,3,2024-01-07,2024,1,Commit,21246.49
4236,2,4,3,2024-01-07,2024,1,Pipeline,20014.53
4237,2,23,2,2024-01-07,2024,1,Pipeline,13184.57
4238,2,19,1,2024-01-07,2024,1,Pipeline,5628.89
4239,2,23,1,2024-01-07,2024,1,Closed,4497.56
4240,2,2,1,2024-01-07,2024,1,Lead,4499.99
4241,3,9,3,2024-01-07,2024,1,Lead,29652.2
4242,3,23,1,2024-01-07,2024,1,Pipeline,5303.71
4243,3,4,1,2024-01-07,2024,1,Commit,4027.52
4244,4,21,1,2024-01-07,2024,1,Pipeline,4293.98
4245,4,14,1,2024-01-07,2024,1,Commit,4650.22
4246,4,15,2,2024-01-07,2024,1,Pipeline,12865.51
4247,4,7,3,2024-01-07,2024,1,Lead,26350.52
4248,4,28,2,2024-01-07,2024,1,Lead,13775.77
4249,5,2,2,2024-01-07,2024,1,Pipeline,10914.71
4250,5,2,2,2024-01-07,2024,1,Lead,11825.2
4251,5,7,1,2024-01-07,2024,1,Commit,5048.56
4252,5,10,2,2024-01-07,2024,1,Lead,10978.61
4253,6,26,1,2024-01-07,2024,1,Pipeline,4027.54
4254,6,10,3,2024-01-07,2024,1,Lead,24544.29
4255,6,28,3,2024-01-07,2024,1,Lead,22009.24
4256,6,9,2,2024-01-07,2024,1,Commit,14224.84
4257,6,5,1,2024-01-07,2024,1,Pipeline,4876.26
4258,7,18,1,2024-01-07,2024,1,Pipeline,4769.16
4259,7,9,3,2024-01-07,2024,1,Pipeline,21446.92
4260,7,4,3,2024-01-07,2024,1,Lead,22548.11
4261,8,13,3,2024-01-07,2024,1,Pipeline,23102.17
4262,8,4,1,2024-01-07,2024,1,Lead,5914.31
4263,8,8,1,2024-01-07,2024,1,Commit,4504.2
4264,8,19,3,2024-01-07,2024,1,Closed,28558.5
4265,8,17,3,2024-01-07,2024,1,Closed,26275.19
4266,9,23,1,2024-01-07,2024,1,Closed,4654.75
4267,9,16,3,2024-01-07,2024,1,Pipeline,23412.96
4268,9,24,1,2024-01-07,2024,1,Lead,5465.24
4269,10,7,2,2024-01-07,2024,1,Pipeline,10905.32
4270,10,20,3,2024-01-07,2024,1,Pipeline,28419.1
4271,10,16,3,2024-01-07,2024,1,Pipeline,20960.9
4272,10,2,3,2024-01-07,2024,1,Lead,22448.84
4273,10,18,2,2024-01-07,2024,1,Lead,13242.85
4274,10,18,2,2024-01-07,2024,1,Pipeline,11667.95
4275,11,5,3,2024-01-07,2024,1,Lead,25651.59
4276,11,15,1,2024-01-07,2024,1,Pipeline,4087.75
4277,11,4,2,2024-01-07,2024,1,Pipeline,13145.35
4278,12,7,2,2024-01-07,2024,1,Commit,10659.51
4279,12,1,1,2024-01-07,2024,1,Lead,4073.23
4280,12,21,3,2024-01-07,2024,1,Pipeline,29913.16
4281,12,3,3,2024-01-07,2024,1,Commit,28931.03
4282,12,3,2,2024-01-07,2024,1,Closed,12536.52
4283,12,21,2,2024-01-07,2024,1,Commit,12177.08
4284,12,18,1,2024-01-07,2024,1,Lead,5377.99
4285,13,30,3,2024-01-07,2024,1,Commit,27286.65
4286,13,14,2,2024-01-07,2024,1,Commit,10638.52
4287,13,8,2,2024-01-07,2024,1,Lead,12017.76
4288,13,12,3,2024-01-07,2024,1,Lead,24271.06
4289,14,24,2,2024-01-07,2024,1,Pipeline,10388.61
4290,14,22,1,2024-01-07,2024,1,Closed,5143.41
4291,14,8,2,2024-01-07,2024,1,Lead,13547.11
4292,14,27,3,2024-01-07,2024,1,Lead,21793.92
4293,14,2,1,2024-01-07,2024,1,Lead,4590.0
4294,15,24,1,2024-01-07,2024,1,Pipeline,4062.98
4295,15,29,3,2024-01-07,2024,1,Lead,26271.31
4296,15,23,2,2024-01-07,2024,1,Commit,11672.75
4297,15,13,1,2024-01-07,2024,1,Commit,4318.14
4298,15,6,1,2024-01-07,2024,1,Lead,4070.26
4299,15,3,3,2024-01-07,2024,1,Commit,24203.57
4300,16,14,1,2024-01-07,2024,1,Lead,4830.11
4301,16,23,1,2024-01-07,2024,1,Pipeline,4332.38
4302,16,17,3,2024-01-07,2024,1,Commit,28838.29
4303,16,11,3,2024-01-07,2024,1,Commit,29171.38
4304,1,22,1,2024-01-14,2024,1,Commit,5188.54
4305,1,6,3,2024-01-14,2024,1,Lead,24490.59
4306,1,11,3,2024-01-14,2024,1,Commit,24450.76
4307,1,26,2,2024-01-14,2024,1,Pipeline,14045.82
4308,1,25,1,2024-01-14,2024,1,Lead,4591.07
4309,1,19,3,2024-01-14,2024,1,Pipeline,20910.25
4310,2,24,3,2024-01-14,2024,1,Lead,20537.92
4311,2,18,3,2024-01-14,2024,1,Pipeline,28571.76
4312,2,23,2,2024-01-14,2024,1,Lead,12718.35
4313,3,8,1,2024-01-14,2024,1,Pipeline,5078.05
4314,3,28,1,2024-01-14,2024,1,Lead,4101.52
4315,3,18,3,2024-01-14,2024,1,Pipeline,20741.73
4316,3,3,3,2024-01-14,2024,1,Lead,25250.76
4317,4,6,2,2024-01-14,2024,1,Lead,10253.66
4318,4,7,1,2024-01-14,2024,1,Pipeline,5700.49
4319,4,21,1,2024-01-14,2024,1,Commit,4441.02
4320,4,3,1,2024-01-14,2024,1,Pipeline,5249.68
4321,4,24,2,2024-01-14,2024,1,Commit,12224.29
4322,5,28,2,2024-01-14,2024,1,Lead,10926.29
4323,5,25,2,2024-01-14,2024,1,Lead,13274.3
4324,5,28,1,2024-01-14,2024,1,Commit,5381.77
4325,5,25,3,2024-01-14,2024,1,Lead,23224.97
4326,5,3,3,2024-01-14,2024,1,Commit,25858.41
4327,6,26,2,2024-01-14,2024,1,Closed,10071.65
4328,6,21,3,2024-01-14,2024,1,Pipeline,20572.48
4329,6,5,3,2024-01-14,2024,1,Closed,20258.41
4330,6,26,2,2024-01-14,2024,1,Lead,12826.46
4331,7,6,3,2024-01-14,2024,1,Lead,22921.38
4332,7,22,1,2024-01-14,2024,1,Pipeline,4295.89
4333,7,17,3,2024-01-14,2024,1,Pipeline,22871.84
4334,7,10,1,2024-01-14,2024,1,Lead,5648.71
4335,7,13,3,2024-01-14,2024,1,Pipeline,20424.6
4336,7,1,2,2024-01-14,2024,1,Lead,11686.51
4337,7,9,1,2024-01-14,2024,1,Pipeline,4005.59
4338,8,12,2,2024-01-14,2024,1,Lead,11239.15
4339,8,13,3,2024-01-14,2024,1,Pipeline,25300.35
4340,8,5,2,2024-01-14,2024,1,Pipeline,10731.85
4341,8,12,2,2024-01-14,2024,1,Pipeline,14355.2
4342,9,19,2,2024-01-14,2024,1,Lead,10417.13
4343,9,2,2,2024-01-14,2024,1,Commit,12252.21
4344,9,8,3,2024-01-14,2024,1,Pipeline,24067.32
4345,10,20,3,2024-01-14,2024,1,Commit,25582.62
4346,10,20,2,2024-01-14,2024,1,Commit,9681.57
4347,10,17,3,2024-01-14,2024,1,Closed,28561.56
4348,10,26,1,2024-01-14,2024,1,Lead,4121.42
4349,10,9,1,2024-01-14,2024,1,Closed,5730.5
4350,10,17,3,2024-01-14,2024,1,Lead,25557.93
4351,11,28,2,2024-01-14,2024,1,Pipeline,10841.58
4352,11,16,3,2024-01-14,2024,1,Lead,29484.45
4353,11,25,1,2024-01-14,2024,1,Pipeline,4756.18
4354,12,8,3,2024-01-14,2024,1,Pipeline,23997.09
4355,12,13,1,2024-01-14,2024,1,Pipeline,4283.0
4356,12,17,3,2024-01-14,2024,1,Pipeline,27259.9
4357,12,10,3,2024-01-14,2024,1,Pipeline,26669.79
4358,13,14,2,2024-01-14,2024,1,Lead,10765.04
4359,13,28,3,2024-01-14,2024,1,Lead,27222.49
4360,13,25,3,2024-01-14,2024,1,Pipeline,21040.93
4361,13,27,2,2024-01-14,2024,1,Lead,13792.53
4362,13,13,2,2024-01-14,2024,1,Lead,14314.6
4363,13,25,1,2024-01-14,2024,1,Lead,5500.59
4364,14,24,1,2024-01-14,2024,1,Lead,5577.32
4365,14,6,3,2024-01-14,2024,1,Lead,25434.69
4366,14,24,2,2024-01-14,2024,1,Lead,13754.25
4367,14,10,1,2024-01-14,2024,1,Pipeline,4939.66
4368,14,17,2,2024-01-14,2024,1,Commit,13742.8
4369,15,25,3,2024-01-14,2024,1,Pipeline,29180.51
4370,15,18,1,2024-01-14,2024,1,Commit,4736.74
4371,15,9,3,2024-01-14,2024,1,Pipeline,21784.55
4372,15,20,2,2024-01-14,2024,1,Commit,10244.42
4373,15,2,3,2024-01-14,2024,1,Lead,26882.57
4374,15,28,2,2024-01-14,2024,1,Pipeline,9876.11
4375,15,7,2,2024-01-14,2024,1,Lead,13999.13
4376,16,11,1,2024-01-14,2024,1,Commit,4515.43
4377,16,26,3,2024-01-14,2024,1,Lead,27284.51
4378,16,23,1,2024-01-14,2024,1,Commit,4180.12
4379,16,29,3,2024-01-14,2024,1,Pipeline,24664.5
4380,16,7,1,2024-01-14,2024,1,Pipeline,5212.91
4381,1,16,3,2024-01-21,2024,1,Lead,26787.83
4382,1,8,1,2024-01-21,2024,1,Lead,5288.06
4383,1,24,1,2024-01-21,2024,1,Commit,5709.63
4384,1,20,1,2024-01-21,2024,1,Closed,5836.26
4385,2,13,2,2024-01-21,2024,1,Commit,11171.72
4386,2,14,1,2024-01-21,2024,1,Pipeline,5001.37
4387,2,1,3,2024-01-21,2024,1,Commit,25244.74
4388,2,1,1,2024-01-21,2024,1,Closed,4417.41
4389,2,14,1,2024-01-21,2024,1,Pipeline,4669.18
4390,2,17,1,2024-01-21,2024,1,Pipeline,5675.19
4391,2,16,1,2024-01-21,2024,1,Lead,4754.58
4392,3,20,2,2024-01-21,2024,1,Commit,13550.6
4393,3,30,1,2024-01-21,2024,1,Closed,5815.87
4394,3,13,1,2024-01-21,2024,1,Commit,5360.24
4395,3,29,2,2024-01-21,2024,1,Pipeline,11259.8
4396,3,26,1,2024-01-21,2024,1,Lead,5207.38
4397,3,19,1,2024-01-21,2024,1,Commit,5278.58
4398,4,13,1,2024-01-21,2024,1,Pipeline,4451.69
4399,4,19,3,2024-01-21,2024,1,Pipeline,28380.65
4400,4,6,1,2024-01-21,2024,1,Commit,4814.56
4401,4,20,3,2024-01-21,2024,1,Lead,22155.86
4402,4,9,3,2024-01-21,2024,1,Lead,22401.42
4403,5,30,2,2024-01-21,2024,1,Pipeline,10042.68
4404,5,10,1,2024-01-21,2024,1,Pipeline,5714.55
4405,5,24,1,2024-01-21,2024,1,Pipeline,4814.5
4406,5,25,1,2024-01-21,2024,1,Commit,5260.96
4407,5,14,2,2024-01-21,2024,1,Lead,14090.84
4408,6,4,3,2024-01-21,2024,1,Lead,26936.86
4409,6,1,3,2024-01-21,2024,1,Lead,27803.07
4410,6,2,1,2024-01-21,2024,1,Closed,5749.66
4411,6,13,3,2024-01-21,2024,1,Commit,23613.22
4412,6,1,3,2024-01-21,2024,1,Lead,28712.35
4413,6,11,2,2024-01-21,2024,1,Lead,11787.02
4414,7,9,1,2024-01-21,2024,1,Closed,5535.19
4415,7,17,2,2024-01-21,2024,1,Lead,13523.51
4416,7,16,3,2024-01-21,2024,1,Lead,25720.42
4417,7,18,3,2024-01-21,2024,1,Commit,24244.74
4418,8,9,3,2024-01-21,2024,1,Lead,25244.92
4419,8,8,2,2024-01-21,2024,1,Commit,9793.64
4420,8,17,2,2024-01-21,2024,1,Commit,9623.8
4421,8,8,2,2024-01-21,2024,1,Commit,11244.52
4422,9,17,3,2024-01-21,2024,1,Closed,27366.58
4423,9,21,1,2024-01-21,2024,1,Pipeline,4423.92
4424,9,4,2,2024-01-21,2024,1,Pipeline,10195.86
4425,9,1,3,2024-01-21,2024,1,Lead,26911.08
4426,9,19,3,2024-01-21,2024,1,Commit,25073.99
4427,9,10,3,2024-01-21,2024,1,Commit,28032.87
4428,10,15,1,2024-01-21,2024,1,Closed,5429.31
4429,10,25,2,2024-01-21,2024,1,Pipeline,10394.88
4430,10,21,3,2024-01-21,2024,1,Commit,26237.76
4431,10,13,2,2024-01-21,2024,1,Commit,12349.03
4432,10,20,3,2024-01-21,2024,1,Lead,25526.99
4433,10,25,3,2024-01-21,2024,1,Commit,26759.09
4434,10,5,2,2024-01-21,2024,1,Lead,12106.62
4435,11,19,2,2024-01-21,2024,1,Pipeline,12656.53
4436,11,10,1,2024-01-21,2024,1,Lead,5130.68
4437,11,19,1,2024-01-21,2024,1,Commit,5774.68
4438,11,6,3,2024-01-21,2024,1,Commit,28568.35
4439,11,26,1,2024-01-21,2024,1,Lead,5678.37
4440,11,14,1,2024-01-21,2024,1,Lead,4282.58
4441,11,2,2,2024-01-21,2024,1,Pipeline,14211.01
4442,12,16,3,2024-01-21,2024,1,Pipeline,29900.23
4443,12,25,1,2024-01-21,2024,1,Lead,4235.43
4444,12,15,2,2024-01-21,2024,1,Closed,9746.5
4445,12,24,1,2024-01-21,2024,1,Commit,4619.0
4446,12,22,1,2024-01-21,2024,1,Pipeline,4440.79
4447,12,8,3,2024-01-21,2024,1,Pipeline,23618.02
4448,13,1,1,2024-01-21,2024,1,Pipeline,5122.31
4449,13,14,2,2024-01-21,2024,1,Commit,13906.8
4450,13,23,3,2024-01-21,2024,1,Lead,21424.56
4451,13,18,3,2024-01-21,2024,1,Pipeline,23413.4
4452,13,18,1,2024-01-21,2024,1,Pipeline,5526.21
4453,13,3,3,2024-01-21,2024,1,Lead,26609.19
4454,13,14,3,2024-01-21,2024,1,Lead,23782.96
4455,14,14,1,2024-01-21,2024,1,Lead,4963.86
4456,14,5,1,2024-01-21,2024,1,Pipeline,5371.34
4457,14,11,1,2024-01-21,2024,1,Commit,4627.39
4458,15,13,2,2024-01-21,2024,1,Commit,13330.65
4459,15,25,3,2024-01-21,2024,1,Lead,25876.11
4460,15,29,2,2024-01-21,2024,1,Commit,10905.13
4461,16,25,1,2024-01-21,2024,1,Commit,4328.49
4462,16,17,1,2024-01-21,2024,1,Lead,5335.43
4463,16,13,2,2024-01-21,2024,1,Pipeline,13955.23
4464,1,13,1,2024-01-28,2024,1,Lead,5959.3
4465,1,7,3,2024-01-28,2024,1,Lead,20812.14
4466,1,28,3,2024-01-28,2024,1,Lead,29694.93
4467,2,2,1,2024-01-28,2024,1,Closed,4750.38
4468,2,21,3,2024-01-28,2024,1,Pipeline,20801.04
4469,2,2,3,2024-01-28,2024,1,Lead,27377.3
4470,3,17,2,2024-01-28,2024,1,Commit,13741.91
4471,3,21,1,2024-01-28,2024,1,Commit,5898.85
4472,3,12,2,2024-01-28,2024,1,Pipeline,9841.44
4473,3,29,1,2024-01-28,2024,1,Pipeline,4540.24
4474,3,13,2,2024-01-28,2024,1,Pipeline,12474.41
4475,3,29,1,2024-01-28,2024,1,Lead,5885.86
4476,4,22,3,2024-01-28,2024,1,Pipeline,28630.16
4477,4,18,1,2024-01-28,2024,1,Pipeline,4689.1
4478,4,21,1,2024-01-28,2024,1,Commit,4984.19
4479,4,6,2,2024-01-28,2024,1,Closed,14030.83
4480,5,25,3,2024-01-28,2024,1,Closed,20667.94
4481,5,22,2,2024-01-28,2024,1,Lead,14095.56
4482,5,7,3,2024-01-28,2024,1,Lead,29702.97
4483,5,5,1,2024-01-28,2024,1,Pipeline,4178.37
4484,5,7,2,2024-01-28,2024,1,Lead,14066.93
4485,5,15,2,2024-01-28,2024,1,Closed,11526.3
4486,5,7,3,2024-01-28,2024,1,Closed,24642.55
4487,6,1,3,2024-01-28,2024,1,Lead,26029.27
4488,6,8,2,2024-01-28,2024,1,Lead,13201.62
4489,6,15,3,2024-01-28,2024,1,Closed,23177.56
4490,6,13,2,2024-01-28,2024,1,Pipeline,14286.88
4491,7,22,1,2024-01-28,2024,1,Lead,4148.67
4492,7,2,3,2024-01-28,2024,1,Lead,22645.99
4493,7,11,3,2024-01-28,2024,1,Closed,28645.58
4494,8,2,1,2024-01-28,2024,1,Commit,4588.03
4495,8,2,1,2024-01-28,2024,1,Pipeline,4569.52
4496,8,27,1,2024-01-28,2024,1,Pipeline,5364.1
4497,9,5,2,2024-01-28,2024,1,Pipeline,10119.76
4498,9,17,2,2024-01-28,2024,1,Commit,11998.36
4499,9,27,1,2024-01-28,2024,1,Closed,4150.36
4500,10,27,3,2024-01-28,2024,1,Lead,24915.75
4501,10,21,3,2024-01-28,2024,1,Pipeline,21823.92
4502,10,14,1,2024-01-28,2024,1,Lead,5861.17
4503,10,27,1,2024-01-28,2024,1,Pipeline,4680.28
4504,11,25,3,2024-01-28,2024,1,Pipeline,24379.31
4505,11,27,2,2024-01-28,2024,1,Commit,10711.82
4506,11,17,3,2024-01-28,2024,1,Lead,21149.85
4507,11,14,1,2024-01-28,2024,1,Pipeline,5991.83
4508,11,15,1,2024-01-28,2024,1,Lead,5144.85
4509,11,19,3,2024-01-28,2024,1,Lead,27856.08
4510,12,30,3,2024-01-28,2024,1,Pipeline,24027.81
4511,12,13,1,2024-01-28,2024,1,Pipeline,5400.22
4512,12,25,2,2024-01-28,2024,1,Lead,11544.41
4513,12,25,1,2024-01-28,2024,1,Commit,4030.92
4514,12,22,1,2024-01-28,2024,1,Lead,4287.26
4515,12,11,1,2024-01-28,2024,1,Lead,5258.35
4516,12,22,3,2024-01-28,2024,1,Lead,29921.51
4517,13,15,1,2024-01-28,2024,1,Commit,5078.15
4518,13,5,1,2024-01-28,2024,1,Pipeline,4809.87
4519,13,30,3,2024-01-28,2024,1,Lead,26513.02
4520,13,11,1,2024-01-28,2024,1,Lead,5141.24
4521,13,20,3,2024-01-28,2024,1,Lead,24567.26
4522,14,9,3,2024-01-28,2024,1,Pipeline,27725.71
4523,14,10,1,2024-01-28,2024,1,Pipeline,5217.92
4524,14,5,3,2024-01-28,2024,1,Commit,29530.87
4525,15,23,2,2024-01-28,2024,1,Commit,14166.72
4526,15,14,3,2024-01-28,2024,1,Lead,28417.64
4527,15,17,3,2024-01-28,2024,1,Pipeline,26914.06
4528,16,11,3,2024-01-28,2024,1,Lead,28824.91
4529,16,3,3,2024-01-28,2024,1,Pipeline,25535.41
4530,16,21,3,2024-01-28,2024,1,Lead,23467.79
4531,16,25,3,2024-01-28,2024,1,Pipeline,29624.3
4532,16,12,1,2024-01-28,2024,1,Pipeline,4882.81
4533,1,13,1,2024-02-04,2024,1,Commit,4803.31
4534,1,22,2,2024-02-04,2024,1,Lead,13291.72
4535,1,9,1,2024-02-04,2024,1,Lead,5231.17
4536,1,3,2,2024-02-04,2024,1,Commit,14224.91
4537,2,18,2,2024-02-04,2024,1,Pipeline,11963.86
4538,2,14,1,2024-02-04,2024,1,Commit,5149.19
4539,2,27,3,2024-02-04,2024,1,Pipeline,28455.11
4540,2,16,1,2024-02-04,2024,1,Lead,5153.61
4541,2,11,3,2024-02-04,2024,1,Lead,26433.06
4542,2,6,3,2024-02-04,2024,1,Pipeline,23985.94
4543,3,1,2,2024-02-04,2024,1,Lead,10892.77
4544,3,13,3,2024-02-04,2024,1,Commit,23603.57
4545,3,15,2,2024-02-04,2024,1,Commit,11193.01
4546,3,6,3,2024-02-04,2024,1,Lead,26730.11
4547,4,28,3,2024-02-04,2024,1,Lead,27464.73
4548,4,17,2,2024-02-04,2024,1,Lead,10476.27
4549,4,5,2,2024-02-04,2024,1,Pipeline,11491.52
4550,4,6,2,2024-02-04,2024,1,Commit,12534.66
4551,4,22,3,2024-02-04,2024,1,Lead,29516.4
4552,5,13,3,2024-02-04,2024,1,Pipeline,22692.52
4553,5,29,1,2024-02-04,2024,1,Commit,4389.14
4554,5,6,3,2024-02-04,2024,1,Closed,23401.86
4555,5,11,2,2024-02-04,2024,1,Lead,12866.54
4556,5,30,1,2024-02-04,2024,1,Pipeline,4675.78
4557,5,13,2,2024-02-04,2024,1,Lead,14136.12
4558,5,19,1,2024-02-04,2024,1,Closed,4343.71
4559,6,26,3,2024-02-04,2024,1,Lead,25297.41
4560,6,17,3,2024-02-04,2024,1,Lead,22235.54
4561,6,12,1,2024-02-04,2024,1,Pipeline,4782.44
4562,6,9,1,2024-02-04,2024,1,Closed,4979.26
4563,7,25,3,2024-02-04,2024,1,Lead,26098.84
4564,7,9,2,2024-02-04,2024,1,Commit,10979.06
4565,7,20,1,2024-02-04,2024,1,Lead,4613.24
4566,7,27,1,2024-02-04,2024,1,Commit,5787.73
4567,7,30,3,2024-02-04,2024,1,Lead,28323.97
4568,7,7,2,2024-02-04,2024,1,Pipeline,10391.11
4569,8,26,3,2024-02-04,2024,1,Lead,22360.18
4570,8,13,1,2024-02-04,2024,1,Lead,4728.45
4571,8,4,2,2024-02-04,2024,1,Lead,11009.52
4572,8,7,2,2024-02-04,2024,1,Commit,10571.03
4573,8,7,3,2024-02-04,2024,1,Lead,26193.8
4574,8,17,2,2024-02-04,2024,1,Pipeline,13660.2
4575,8,28,1,2024-02-04,2024,1,Lead,4852.5
4576,9,28,1,2024-02-04,2024,1,Lead,5241.54
4577,9,4,1,2024-02-04,2024,1,Pipeline,5286.62
4578,9,2,2,2024-02-04,2024,1,Closed,13403.78
4579,9,17,2,2024-02-04,2024,1,Lead,11438.08
4580,9,18,1,2024-02-04,2024,1,Pipeline,5047.44
4581,10,16,3,2024-02-04,2024,1,Commit,21316.34
4582,10,28,1,2024-02-04,2024,1,Lead,4259.55
4583,10,12,3,2024-02-04,2024,1,Pipeline,28564.53
4584,11,18,1,2024-02-04,2024,1,Commit,5870.35
4585,11,28,2,2024-02-04,2024,1,Pipeline,14186.62
4586,11,15,3,2024-02-04,2024,1,Pipeline,27922.96
4587,11,6,3,2024-02-04,2024,1,Pipeline,22986.5
4588,11,11,1,2024-02-04,2024,1,Pipeline,4675.78
4589,11,21,3,2024-02-04,2024,1,Commit,22796.14
4590,12,26,3,2024-02-04,2024,1,Pipeline,29645.35
4591,12,10,2,2024-02-04,2024,1,Commit,13639.57
